Date,Open,High,Low,Close,Volume,sentiment,Price_change
2017-04-24,1209.630005,1250.939941,1209.630005,1250.150024,235806000.0,0.2378655693950178,Increased
2017-04-25,1250.449951,1267.579956,1249.969971,1265.48999,242556000.0,0.14269915492957747,Increased
2017-04-26,1265.98999,1294.829956,1265.930054,1281.079956,329631008.0,0.4440097079715864,Increased
2017-04-27,1281.880005,1319.699951,1281.300049,1317.72998,449196992.0,-0.17528917378917377,Increased
2017-04-28,1317.73999,1331.280029,1292.369995,1316.47998,527488992.0,0.5500663671373556,Decreased
2017-04-29,1317.839966,1327.199951,1315.209961,1321.790039,422705984.0,0.09148767123287672,Increased
2017-04-30,1321.869995,1347.910034,1314.920044,1347.890015,413115008.0,0.38742215604526503,Increased
2017-05-01,1348.300049,1434.319946,1348.300049,1421.599976,713624000.0,0.23799430693069298,Increased
2017-05-02,1421.030029,1473.900024,1415.689941,1452.819946,477337984.0,0.10950917764652432,Increased
2017-05-03,1453.780029,1492.77002,1447.48999,1490.089966,583795968.0,0.24215148698884764,Increased
2017-05-04,1490.719971,1608.910034,1490.719971,1537.670044,933548992.0,-0.20089244926852273,Increased
2017-05-05,1540.869995,1618.030029,1530.310059,1555.449951,946035968.0,0.1321931718061674,Increased
2017-05-06,1556.810059,1578.800049,1542.5,1578.800049,582529984.0,0.06691832727272726,Increased
2017-05-07,1579.469971,1596.719971,1559.76001,1596.709961,1080029952.0,0.3497587109125718,Increased
2017-05-08,1596.920044,1723.349976,1596.920044,1723.349976,1340320000.0,0.1556991637630662,Increased
2017-05-09,1723.890015,1833.48999,1716.300049,1755.359985,1167920000.0,-0.03617554858934169,Increased
2017-05-10,1756.52002,1788.439941,1719.099976,1787.130005,915723008.0,0.12928641444539982,Increased
2017-05-11,1780.369995,1873.930054,1755.349976,1848.569946,799489984.0,0.3224357142857143,Increased
2017-05-12,1845.76001,1856.150024,1694.01001,1724.23999,740984000.0,0.308946804835924,Decreased
2017-05-13,1723.119995,1812.98999,1651.079956,1804.910034,579635008.0,-0.4495614730878187,Increased
2017-05-14,1800.859985,1831.420044,1776.619995,1808.910034,437196000.0,0.30308761261261247,Increased
2017-05-15,1808.439941,1812.800049,1708.540039,1738.430054,731529024.0,0.39653045563549155,Decreased
2017-05-16,1741.699951,1785.939941,1686.540039,1734.449951,959044992.0,0.22965214843749998,Decreased
2017-05-17,1726.72998,1864.050049,1661.910034,1839.089966,1064729984.0,0.25178049292081806,Increased
2017-05-18,1818.699951,1904.47998,1807.119995,1888.650024,894321024.0,0.06759329722410291,Increased
2017-05-19,1897.369995,2004.52002,1890.25,1987.709961,1157289984.0,0.45417294658242385,Increased
2017-05-20,1984.23999,2084.72998,1974.920044,2084.72998,961336000.0,0.2677966230936819,Increased
2017-05-21,2067.030029,2119.080078,2037.5,2041.199951,1147859968.0,0.09027605743112146,Decreased
2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,1942220032.0,0.2782229306487695,Increased
2017-05-23,2191.560059,2320.820068,2178.5,2320.419922,1378749952.0,0.08145988063660477,Increased
2017-05-24,2321.370117,2523.719971,2321.370117,2443.639893,1725379968.0,0.7073235112001455,Increased
2017-05-25,2446.23999,2763.709961,2285.300049,2304.97998,2406700032.0,0.3862563605248145,Decreased
2017-05-26,2320.889893,2573.790039,2071.98999,2202.419922,1763480064.0,0.015094264339152109,Decreased
2017-05-27,2196.27002,2260.199951,1855.829956,2038.869995,1700480000.0,0.05582066616199847,Decreased
2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,1147139968.0,0.17957018572825023,Increased
2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,994625024.0,0.12462553495007136,Increased
2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,1443970048.0,-0.13592237697307333,Decreased
2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,1544829952.0,0.3065398826979472,Increased
2017-06-01,2288.330078,2448.389893,2288.330078,2407.879883,1653180032.0,-0.037866926503340746,Increased
2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,1317030016.0,-0.073205572755418,Increased
2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,1514950016.0,0.49070536899648565,Increased
2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,1355120000.0,-0.12260273738237808,Decreased
2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,1369309952.0,-0.30765047152018105,Increased
2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2089609984.0,0.3892567280453258,Increased
2017-06-07,2869.379883,2869.379883,2700.560059,2732.159912,1517709952.0,0.24622645202020194,Decreased
2017-06-08,2720.48999,2815.300049,2670.949951,2805.620117,1281170048.0,0.21945712409717666,Increased
2017-06-09,2807.439941,2901.709961,2795.620117,2823.810059,1348950016.0,-0.045655933609958545,Increased
2017-06-10,2828.139893,2950.98999,2746.550049,2947.709961,2018889984.0,0.23582139938712973,Increased
2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,1752400000.0,-0.04366581302067264,Increased
2017-06-12,2953.219971,2997.26001,2518.560059,2659.629883,2569530112.0,0.12395298719772403,Decreased
2017-06-13,2680.909912,2789.040039,2650.379883,2717.02002,1781200000.0,0.2284628837090816,Increased
2017-06-14,2716.879883,2786.830078,2412.939941,2506.370117,1696560000.0,0.00018230871295886515,Decreased
2017-06-15,2499.580078,2534.709961,2212.959961,2464.580078,2026259968.0,0.2675819828035435,Decreased
2017-06-16,2469.570068,2539.919922,2385.149902,2518.560059,1195190016.0,0.1337236863057325,Increased
2017-06-17,2514.01001,2685.189941,2484.959961,2655.879883,1534509952.0,0.18632550458715597,Increased
2017-06-18,2655.350098,2662.100098,2516.330078,2548.290039,1178659968.0,-0.1821634776411901,Decreased
2017-06-19,2549.030029,2662.850098,2549.030029,2589.600098,1446840064.0,0.15696734397677795,Increased
2017-06-20,2591.26001,2763.449951,2589.820068,2721.790039,1854189952.0,0.34100514550822436,Increased
2017-06-21,2709.429932,2772.01001,2660.399902,2689.100098,1626579968.0,0.22853358526216347,Decreased
2017-06-22,2691.030029,2723.73999,2642.360107,2705.409912,1097939968.0,-0.01437900275620144,Increased
2017-06-23,2707.340088,2765.169922,2706.370117,2744.909912,961318976.0,0.3575055102040816,Increased
2017-06-24,2738.52002,2757.939941,2583.189941,2608.719971,982750016.0,-0.00799879705947874,Decreased
2017-06-25,2607.25,2682.26001,2552.120117,2589.409912,1161100032.0,0.39481455331412113,Decreased
2017-06-26,2590.570068,2615.25,2376.290039,2478.449951,1663280000.0,0.032010589582140814,Decreased
2017-06-27,2478.449951,2552.449951,2332.98999,2552.449951,1489789952.0,0.14576185860889396,Increased
2017-06-28,2553.030029,2603.97998,2484.419922,2574.790039,1183869952.0,0.17101470850022246,Increased
2017-06-29,2567.560059,2588.830078,2510.47998,2539.320068,949979008.0,0.18691170395869194,Decreased
2017-06-30,2539.23999,2559.25,2478.429932,2480.840088,860273024.0,0.0256219814241486,Decreased
2017-07-01,2492.600098,2515.27002,2419.22998,2434.550049,779913984.0,-0.057614148936170236,Decreased
2017-07-02,2436.399902,2514.280029,2394.840088,2506.469971,803747008.0,0.40750191082802556,Increased
2017-07-03,2498.560059,2595.0,2480.469971,2564.060059,964112000.0,0.16348251821019763,Increased
2017-07-04,2561.0,2631.590088,2559.350098,2601.639893,985516032.0,0.0972682267067411,Increased
2017-07-05,2602.870117,2622.649902,2538.550049,2601.98999,941566016.0,0.15989434764130903,Decreased
2017-07-06,2608.100098,2616.719971,2581.689941,2608.560059,761956992.0,0.2089174837161467,Increased
2017-07-07,2608.590088,2916.139893,2498.870117,2518.659912,917411968.0,0.43833131217432514,Decreased
2017-07-08,2520.27002,2571.340088,2492.310059,2571.340088,733329984.0,-0.2199338028169014,Increased
2017-07-09,2572.610107,2635.48999,2517.590088,2518.439941,527856000.0,-0.086173017507724,Decreased
2017-07-10,2525.25,2537.159912,2321.129883,2372.560059,1111200000.0,0.05322148133359952,Decreased
2017-07-11,2385.889893,2413.469971,2296.810059,2337.790039,1329760000.0,0.05070149750415974,Decreased
2017-07-12,2332.77002,2423.709961,2275.139893,2398.840088,1117410048.0,0.35001086729362596,Increased
2017-07-13,2402.699951,2425.219971,2340.830078,2357.899902,835769984.0,0.148089741697417,Decreased
2017-07-14,2360.590088,2363.25,2183.219971,2233.340088,882502976.0,-0.12002834008097166,Decreased
2017-07-15,2230.120117,2231.139893,1990.410034,1998.859985,993608000.0,-0.33865581395348815,Decreased
2017-07-16,1991.97998,2058.77002,1843.030029,1929.819946,1182870016.0,0.305819758064516,Decreased
2017-07-17,1932.619995,2230.48999,1932.619995,2228.409912,1201760000.0,-0.14209937499999997,Increased
2017-07-18,2233.52002,2387.610107,2164.77002,2318.879883,1512450048.0,0.20881970649895176,Increased
2017-07-19,2323.080078,2397.169922,2260.22998,2273.429932,1245100032.0,0.33627379182156136,Decreased
2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2249260032.0,0.39377109929078,Increased
2017-07-21,2838.409912,2838.409912,2621.850098,2667.76001,1489449984.0,0.35551199614271933,Decreased
2017-07-22,2668.629883,2862.419922,2657.709961,2810.120117,1177129984.0,-0.03516017094017094,Increased
2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,1072840000.0,-0.017084707646176915,Decreased
2017-07-24,2732.699951,2777.26001,2699.189941,2754.860107,866473984.0,0.21452714360862707,Increased
2017-07-25,2757.5,2768.080078,2480.959961,2576.47998,1460089984.0,0.4394876246600181,Decreased
2017-07-26,2577.77002,2610.76001,2450.800049,2529.449951,937404032.0,0.06671743209876543,Decreased
2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,789104000.0,0.2363966354109211,Increased
2017-07-28,2679.72998,2897.449951,2679.72998,2809.01001,1380099968.0,0.09629004940014114,Increased
2017-07-29,2807.02002,2808.76001,2692.800049,2726.449951,803745984.0,0.042620300751879704,Decreased
2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,705942976.0,0.5350908207343414,Increased
2017-07-31,2763.23999,2889.620117,2720.610107,2875.340088,860574976.0,0.26995727221279003,Increased
2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,1324669952.0,-0.09989393118076835,Decreased
2017-08-02,2727.129883,2762.530029,2668.590088,2710.669922,1094950016.0,0.2199485306206329,Decreased
2017-08-03,2709.560059,2813.310059,2685.139893,2804.72998,804796992.0,-0.03320657276995307,Increased
2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,1002120000.0,0.49947550807712354,Increased
2017-08-05,2897.629883,3290.01001,2874.830078,3252.909912,1945699968.0,0.11027248067094741,Increased
2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,1105030016.0,0.17222701962574166,Decreased
2017-08-07,3212.780029,3397.679932,3180.889893,3378.939941,1482279936.0,0.2790687709497207,Increased
2017-08-08,3370.219971,3484.850098,3345.830078,3419.939941,1752760064.0,0.10521223267750213,Increased
2017-08-09,3420.399902,3422.76001,3247.669922,3342.469971,1468960000.0,0.19780008394543544,Decreased
2017-08-10,3341.840088,3453.449951,3319.469971,3381.280029,1515110016.0,0.19615179649758463,Increased
2017-08-11,3373.820068,3679.719971,3372.120117,3650.620117,2021190016.0,0.47865819151638306,Increased
2017-08-12,3650.629883,3949.919922,3613.699951,3884.709961,2219589888.0,0.17094481342617387,Increased
2017-08-13,3880.040039,4208.390137,3857.800049,4073.26001,3159089920.0,0.1323011243851019,Increased
2017-08-14,4066.100098,4325.129883,3989.159912,4325.129883,2463089920.0,0.3893095391556558,Increased
2017-08-15,4326.990234,4455.970215,3906.179932,4181.930176,3258050048.0,0.042797378277153554,Decreased
2017-08-16,4200.339844,4381.22998,3994.419922,4376.629883,2272039936.0,0.32376773333333325,Increased
2017-08-17,4384.439941,4484.700195,4243.709961,4331.689941,2553359872.0,0.2987644543872731,Decreased
2017-08-18,4324.339844,4370.129883,4015.399902,4160.620117,2941710080.0,0.4739222501571339,Decreased
2017-08-19,4137.75,4243.259766,3970.550049,4193.700195,2975820032.0,0.40650148711943795,Increased
2017-08-20,4189.310059,4196.290039,4069.879883,4087.659912,2109769984.0,0.3590300071959702,Decreased
2017-08-21,4090.47998,4109.140137,3988.600098,4001.73999,2800890112.0,0.33445357933579334,Decreased
2017-08-22,3998.350098,4128.759766,3674.580078,4100.52002,3764239872.0,0.33537346398305073,Increased
2017-08-23,4089.01001,4255.779785,4078.409912,4151.52002,2369819904.0,0.4071621621621624,Increased
2017-08-24,4137.600098,4376.390137,4130.259766,4334.680176,2037750016.0,0.33906524809514976,Increased
2017-08-25,4332.819824,4455.700195,4307.350098,4371.600098,1727970048.0,0.12498327754108338,Increased
2017-08-26,4372.060059,4379.279785,4269.52002,4352.399902,1511609984.0,-0.5123432296047099,Decreased
2017-08-27,4345.100098,4416.589844,4317.290039,4382.879883,1537459968.0,0.3833028914590747,Increased
2017-08-28,4384.450195,4403.930176,4224.640137,4382.660156,1959330048.0,0.5087730878186969,Decreased
2017-08-29,4389.209961,4625.680176,4352.129883,4579.02002,2486080000.0,0.35483437800422984,Increased
2017-08-30,4570.359863,4626.52002,4471.410156,4565.299805,1937849984.0,0.27299398216939075,Decreased
2017-08-31,4555.589844,4736.049805,4549.399902,4703.390137,1944930048.0,0.10226849080803761,Increased
2017-09-01,4701.759766,4892.009766,4678.529785,4892.009766,2599079936.0,0.26993366164542293,Increased
2017-09-02,4901.419922,4975.040039,4469.240234,4578.77002,2722139904.0,0.15535795593635252,Decreased
2017-09-03,4585.27002,4714.080078,4417.589844,4582.959961,1933190016.0,0.34772246960095904,Decreased
2017-09-04,4591.629883,4591.629883,4108.399902,4236.310059,2987330048.0,0.18582499999999993,Decreased
2017-09-05,4228.290039,4427.839844,3998.110107,4376.529785,2697969920.0,0.009037070524412301,Increased
2017-09-06,4376.589844,4617.25,4376.589844,4597.120117,2172100096.0,-0.05772566652560304,Increased
2017-09-07,4589.140137,4655.040039,4491.330078,4599.879883,1844620032.0,-0.039115174782784395,Increased
2017-09-08,4605.160156,4661.0,4075.179932,4228.75,2700890112.0,0.09464017467248907,Decreased
2017-09-09,4229.810059,4308.819824,4114.109863,4226.060059,1386230016.0,0.10047343010413373,Decreased
2017-09-10,4229.339844,4245.439941,3951.040039,4122.939941,1679090048.0,0.10066729617687696,Decreased
2017-09-11,4122.470215,4261.669922,4099.399902,4161.27002,1557330048.0,0.13780734887396284,Increased
2017-09-12,4168.879883,4344.649902,4085.219971,4130.810059,1864530048.0,0.254953688823959,Decreased
2017-09-13,4131.97998,4131.97998,3789.919922,3882.590088,2219409920.0,-0.17148215686844323,Decreased
2017-09-14,3875.370117,3920.600098,3153.860107,3154.949951,2716310016.0,0.370178172778123,Decreased
2017-09-15,3166.300049,3733.449951,2946.620117,3637.52002,4148069888.0,-0.16413529805760207,Increased
2017-09-16,3637.75,3808.840088,3487.790039,3625.040039,1818400000.0,0.0022820549927641026,Decreased
2017-09-17,3606.280029,3664.810059,3445.639893,3582.879883,1239149952.0,-0.031328292682926834,Decreased
2017-09-18,3591.090088,4079.22998,3591.090088,4065.199951,1943209984.0,0.12343483483483482,Increased
2017-09-19,4073.790039,4094.070068,3868.870117,3924.969971,1563980032.0,0.26083640442061495,Decreased
2017-09-20,3916.360107,4031.389893,3857.72998,3905.949951,1213830016.0,0.2760327236777064,Decreased
2017-09-21,3901.469971,3916.419922,3613.629883,3631.040039,1411480064.0,0.4282702865064696,Decreased
2017-09-22,3628.02002,3758.27002,3553.530029,3630.699951,1194829952.0,-0.05413869441816463,Increased
2017-09-23,3629.919922,3819.209961,3594.580078,3792.399902,928113984.0,0.27367194835680747,Increased
2017-09-24,3796.149902,3796.149902,3666.899902,3682.840088,768014976.0,0.533346964410328,Decreased
2017-09-25,3681.580078,3950.25,3681.580078,3926.070068,1374210048.0,0.525674704939531,Increased
2017-09-26,3928.409912,3969.889893,3869.899902,3892.350098,1043740032.0,-0.018838047808764937,Decreased
2017-09-27,3892.939941,4210.049805,3884.820068,4200.669922,1686880000.0,-0.03035162993990163,Increased
2017-09-28,4197.129883,4279.310059,4109.700195,4174.72998,1712320000.0,-0.08017293375394322,Decreased
2017-09-29,4171.620117,4214.629883,4039.290039,4163.069824,1367049984.0,-0.009709850625756975,Decreased
2017-09-30,4166.109863,4358.430176,4160.859863,4338.709961,1207449984.0,0.10671007055805004,Increased
2017-10-01,4341.049805,4403.740234,4269.810059,4403.740234,1208210048.0,0.17395348229141902,Increased
2017-10-02,4395.810059,4470.22998,4377.459961,4409.319824,1431730048.0,0.3014786782061369,Increased
2017-10-03,4408.459961,4432.470215,4258.890137,4317.47998,1288019968.0,-0.20451672644277802,Decreased
2017-10-04,4319.370117,4352.310059,4210.419922,4229.359863,1116770048.0,0.5255692414174973,Decreased
2017-10-05,4229.879883,4362.640137,4164.049805,4328.410156,1161769984.0,0.018260994102780106,Increased
2017-10-06,4324.459961,4413.27002,4320.529785,4370.810059,1069939968.0,0.31838035666036224,Increased
2017-10-07,4369.350098,4443.879883,4321.049805,4426.890137,906928000.0,-0.2483977399695275,Increased
2017-10-08,4429.669922,4624.140137,4405.640137,4610.47998,1313869952.0,0.020182558139534887,Increased
2017-10-09,4614.52002,4878.709961,4564.25,4772.02002,1968739968.0,0.26219233060312735,Increased
2017-10-10,4776.209961,4922.169922,4765.100098,4781.990234,1597139968.0,0.24023858980466892,Increased
2017-10-11,4789.25,4873.72998,4751.629883,4826.47998,1222279936.0,0.04873489697501092,Increased
2017-10-12,4829.580078,5446.910156,4822.0,5446.910156,2791610112.0,0.0554745722005404,Increased
2017-10-13,5464.160156,5840.299805,5436.850098,5647.209961,3615480064.0,0.09964325539568346,Increased
2017-10-14,5643.529785,5837.700195,5591.640137,5831.790039,1669030016.0,0.27191897421524663,Increased
2017-10-15,5835.959961,5852.47998,5478.609863,5678.189941,1976039936.0,0.05247730235194109,Decreased
2017-10-16,5687.569824,5776.22998,5544.209961,5725.589844,2008070016.0,0.5609788160614114,Increased
2017-10-17,5741.580078,5800.350098,5472.720215,5605.509766,1821570048.0,-0.018288519637462197,Decreased
2017-10-18,5603.819824,5603.819824,5151.439941,5590.689941,2399269888.0,0.08685002728512958,Decreased
2017-10-19,5583.740234,5744.350098,5531.060059,5708.52002,1780540032.0,0.08269352355072462,Increased
2017-10-20,5708.109863,6060.109863,5627.22998,6011.450195,2354429952.0,0.42078355387523647,Increased
2017-10-21,5996.790039,6194.879883,5965.069824,6031.600098,2207099904.0,0.13961671743415163,Increased
2017-10-22,6036.660156,6076.259766,5792.339844,6008.419922,2034630016.0,0.07604712699179142,Decreased
2017-10-23,6006.0,6075.589844,5732.470215,5930.319824,2401840128.0,0.5294767621145375,Decreased
2017-10-24,5935.52002,5935.52002,5504.180176,5526.640137,2735699968.0,0.18905815686274513,Decreased
2017-10-25,5524.600098,5754.330078,5397.879883,5750.799805,1966989952.0,0.26646947735191634,Increased
2017-10-26,5747.950195,5976.799805,5721.220215,5904.830078,1905040000.0,0.17194944021495745,Increased
2017-10-27,5899.740234,5988.390137,5728.819824,5780.899902,1710130048.0,0.2098002764340014,Decreased
2017-10-28,5787.819824,5876.720215,5689.189941,5753.089844,1403920000.0,0.4394887378200771,Decreased
2017-10-29,5754.439941,6255.709961,5724.580078,6153.850098,2859040000.0,0.13202126865671643,Increased
2017-10-30,6114.850098,6214.990234,6040.850098,6130.529785,1772150016.0,0.1656675711743772,Increased
2017-10-31,6132.02002,6470.430176,6103.330078,6468.399902,2311379968.0,-0.013134965416818347,Increased
2017-11-01,6440.970215,6767.310059,6377.879883,6767.310059,2870320128.0,0.1270652336448597,Increased
2017-11-02,6777.77002,7367.330078,6758.720215,7078.5,4653770240.0,-0.0704387990762125,Increased
2017-11-03,7087.529785,7461.290039,7002.939941,7207.759766,3369860096.0,0.06264078525641024,Increased
2017-11-04,7164.47998,7492.859863,7031.279785,7379.950195,2483800064.0,0.0006260279605263463,Increased
2017-11-05,7404.52002,7617.47998,7333.189941,7407.410156,2380410112.0,0.1453007208073042,Increased
2017-11-06,7403.220215,7445.77002,7007.310059,7022.759766,3111899904.0,0.4140365067466266,Decreased
2017-11-07,7023.100098,7253.319824,7023.100098,7144.379883,2326340096.0,-0.3095967152673034,Increased
2017-11-08,7141.379883,7776.419922,7114.02002,7459.689941,4602200064.0,-0.09049351315571737,Increased
2017-11-09,7446.830078,7446.830078,7101.52002,7143.580078,3226249984.0,-0.03178752927400471,Decreased
2017-11-10,7173.72998,7312.0,6436.870117,6618.140137,5208249856.0,0.041432241964463906,Decreased
2017-11-11,6618.609863,6873.149902,6204.220215,6357.600098,4908680192.0,0.1578113461538462,Decreased
2017-11-12,6295.450195,6625.049805,5519.009766,5950.069824,8957349888.0,0.11116611302755415,Decreased
2017-11-13,5938.25,6811.189941,5844.290039,6559.490234,6263249920.0,0.0075901601478287435,Increased
2017-11-14,6561.47998,6764.97998,6461.75,6635.75,3197110016.0,-0.3891402945581629,Increased
2017-11-15,6634.759766,7342.25,6634.759766,7315.540039,4200880128.0,0.1919830474796068,Increased
2017-11-16,7323.240234,7967.379883,7176.580078,7871.689941,5123809792.0,0.2753617697063371,Increased
2017-11-17,7853.569824,8004.589844,7561.089844,7708.990234,4651670016.0,0.36731542345276885,Decreased
2017-11-18,7697.209961,7884.990234,7463.439941,7790.149902,3667190016.0,0.3517339875538535,Increased
2017-11-19,7766.029785,8101.910156,7694.100098,8036.490234,3149319936.0,0.010501445783132566,Increased
2017-11-20,8039.069824,8336.860352,7949.359863,8200.639648,3488450048.0,0.4690627991380286,Increased
2017-11-21,8205.740234,8348.660156,7762.709961,8071.259766,4277609984.0,0.10589630314232903,Decreased
2017-11-22,8077.950195,8302.259766,8075.470215,8253.549805,3633530112.0,0.2853979735883424,Increased
2017-11-23,8232.379883,8267.400391,8038.77002,8038.77002,4225179904.0,0.15378720547251076,Decreased
2017-11-24,8074.02002,8374.160156,7940.930176,8253.69043,5058610176.0,0.09739911162611044,Increased
2017-11-25,8241.709961,8790.919922,8191.149902,8790.919922,4342060032.0,-0.0029620413609072836,Increased
2017-11-26,8789.040039,9522.929688,8775.589844,9330.549805,5475579904.0,0.27000915750915744,Increased
2017-11-27,9352.719727,9818.349609,9352.719727,9818.349609,5653320192.0,-0.16393492620590355,Increased
2017-11-28,9823.429688,10125.700195,9736.299805,10058.799805,6348819968.0,-0.03003029501015309,Increased
2017-11-29,10077.400391,11517.400391,9601.030273,9888.610352,11568799744.0,-0.0563979073330057,Decreased
2017-11-30,9906.790039,10801.0,9202.049805,10233.599609,8310689792.0,0.3093323309150482,Increased
2017-12-01,10198.599609,11046.700195,9694.650391,10975.599609,6783119872.0,0.3740340269277846,Increased
2017-12-02,10978.299805,11320.200195,10905.099609,11074.599609,5138500096.0,0.4003054892741698,Increased
2017-12-03,11082.700195,11858.700195,10862.0,11323.200195,6608309760.0,0.3478698522167488,Increased
2017-12-04,11315.400391,11657.200195,11081.799805,11657.200195,6132409856.0,0.1886542287268489,Increased
2017-12-05,11685.700195,12032.0,11604.599609,11916.700195,6895260160.0,0.42188255023417426,Increased
2017-12-06,11923.400391,14369.099609,11923.400391,14291.5,12656300032.0,0.4739939977188481,Increased
2017-12-07,14266.099609,17899.699219,14057.299805,17899.699219,17950699520.0,0.39773039514512437,Increased
2017-12-08,17802.900391,18353.400391,14336.900391,16569.400391,21135998976.0,-0.04743365733645234,Decreased
2017-12-09,16523.300781,16783.0,13674.900391,15178.200195,13911300096.0,0.3147373158924709,Decreased
2017-12-10,15168.400391,15850.599609,13226.599609,15455.400391,13433299968.0,-0.10598751392880187,Increased
2017-12-11,15427.400391,17513.900391,15404.799805,16936.800781,12153900032.0,0.08683364443249063,Increased
2017-12-12,16919.800781,17781.800781,16571.599609,17415.400391,14603799552.0,0.23637351704810838,Increased
2017-12-13,17500.0,17653.099609,16039.700195,16408.199219,12976900096.0,0.39891380863358267,Decreased
2017-12-14,16384.599609,17085.800781,16185.900391,16564.0,13777399808.0,-0.06582315980786707,Increased
2017-12-15,16601.300781,18154.099609,16601.300781,17706.900391,14309999616.0,0.25641612386269635,Increased
2017-12-16,17760.300781,19716.699219,17515.300781,19497.400391,12740599808.0,0.14836771881461067,Increased
2017-12-17,19475.800781,20089.0,18974.099609,19140.800781,13314599936.0,-0.07666275676713381,Decreased
2017-12-18,19106.400391,19371.0,18355.900391,19114.199219,14839499776.0,0.586160162850496,Increased
2017-12-19,19118.300781,19177.800781,17275.400391,17776.699219,16894499840.0,0.0735608734402852,Decreased
2017-12-20,17760.300781,17934.699219,16077.700195,16624.599609,22149699584.0,0.04263523293029872,Decreased
2017-12-21,16642.400391,17567.699219,15342.700195,15802.900391,16516599808.0,0.41145152259332024,Decreased
2017-12-22,15898.0,15943.400391,11833.0,13831.799805,22197999616.0,0.1146151981136911,Decreased
2017-12-23,13948.700195,15603.200195,13828.799805,14699.200195,13086000128.0,0.29447343545737925,Increased
2017-12-24,14608.200195,14626.0,12747.700195,13925.799805,11572299776.0,0.18423370153779514,Decreased
2017-12-25,13995.900391,14593.0,13448.900391,14026.599609,10664699904.0,-0.04086517171260731,Increased
2017-12-26,14036.599609,16461.199219,14028.900391,16099.799805,13454300160.0,0.3143237313677313,Increased
2017-12-27,16163.5,16930.900391,15114.299805,15838.5,12487600128.0,0.2951928699180481,Decreased
2017-12-28,15864.099609,15888.400391,13937.299805,14606.5,12336499712.0,0.2176742086909871,Decreased
2017-12-29,14695.799805,15279.0,14307.0,14656.200195,13025500160.0,0.4163952650055655,Decreased
2017-12-30,14681.900391,14681.900391,12350.099609,12952.200195,14452599808.0,0.3234273920174958,Decreased
2017-12-31,12897.700195,14377.400391,12755.599609,14156.400391,12136299520.0,0.3232774923002107,Increased
2018-01-01,14112.200195,14112.200195,13154.700195,13657.200195,10291200000.0,0.6469641781019094,Decreased
2018-01-02,13625.0,15444.599609,13163.599609,14982.099609,16846600192.0,0.24483770129071913,Increased
2018-01-03,14978.200195,15572.799805,14844.5,15201.0,16871900160.0,0.23240151964418085,Increased
2018-01-04,15270.700195,15739.700195,14522.200195,15599.200195,21783199744.0,0.07228089167974887,Increased
2018-01-05,15477.200195,17705.199219,15202.799805,17429.5,23840899072.0,0.29276553356086477,Increased
2018-01-06,17462.099609,17712.400391,16764.599609,17527.0,18314600448.0,0.4291801654645736,Increased
2018-01-07,17527.300781,17579.599609,16087.700195,16477.599609,15866000384.0,0.10652477322489833,Decreased
2018-01-08,16476.199219,16537.900391,14208.200195,15170.099609,18413899776.0,0.04531375314044901,Decreased
2018-01-09,15123.700195,15497.5,14424.0,14595.400391,16659999744.0,-0.3423158277785337,Decreased
2018-01-10,14588.5,14973.299805,13691.200195,14973.299805,18500800512.0,0.4442117456647398,Increased
2018-01-11,14968.200195,15018.799805,13105.900391,13405.799805,16534099968.0,-0.36119498654927856,Decreased
2018-01-12,13453.900391,14229.900391,13158.099609,13980.599609,12065699840.0,0.200170706819313,Increased
2018-01-13,13952.400391,14659.5,13952.400391,14360.200195,12763599872.0,0.1158315121531512,Increased
2018-01-14,14370.799805,14511.799805,13268.0,13772.0,11084099584.0,0.13912779151215493,Decreased
2018-01-15,13767.299805,14445.5,13641.700195,13819.799805,12750799872.0,0.13781518740420787,Increased
2018-01-16,13836.099609,13843.099609,10194.900391,11490.5,18853799936.0,-0.29099136672397774,Decreased
2018-01-17,11431.099609,11678.0,9402.290039,11188.599609,18830600192.0,0.06221367166968405,Decreased
2018-01-18,11198.799805,12107.299805,10942.5,11474.900391,15020399616.0,0.4324439397321429,Increased
2018-01-19,11429.799805,11992.799805,11172.099609,11607.400391,10740400128.0,0.4288475616060658,Increased
2018-01-20,11656.200195,13103.0,11656.200195,12899.200195,11801700352.0,-0.014172348901098877,Increased
2018-01-21,12889.200195,12895.900391,11288.200195,11600.099609,9935179776.0,0.40221927200199453,Decreased
